user_id,signup_date,signup_month,source,plan,ab_variant,activated,first_applied,retained_7d,retained_30d,sessions_per_week,applies_per_session,ai_applies_pct,msg_open_rate,followup_click_rate
U01065,2024-06-26,2024-06,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01066,2024-08-28,2024-08,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01067,2024-06-22,2024-06,Twitter/X,Pro,B - Variant (AI Job Match),1,1,0,0,1,5.2,0.87,0.5,0.09
U01068,2024-07-18,2024-07,Twitter/X,Pro,B - Variant (AI Job Match),1,1,0,0,2,4.3,0.87,0.33,0.15
U01069,2024-03-23,2024-03,Referral,Free,B - Variant (AI Job Match),1,1,1,0,3,5.4,0.5,0.24,0.02
U01070,2024-02-21,2024-02,Product Hunt,Team,A - Control (Old Onboarding),1,1,0,0,1,2.3,1.0,0.48,0.23
U01071,2024-07-02,2024-07,Product Hunt,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01072,2024-09-14,2024-09,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,3,5.5,0.55,0.43,0.25
U01073,2024-06-23,2024-06,Product Hunt,Pro,B - Variant (AI Job Match),1,1,0,0,1,2.9,0.74,0.3,0.15
U01074,2024-09-20,2024-09,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01075,2024-08-22,2024-08,Twitter/X,Pro,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01076,2024-11-08,2024-11,Product Hunt,Team,B - Variant (AI Job Match),1,1,1,0,5,5.6,0.99,0.34,0.15
U01077,2024-07-04,2024-07,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,6,4.0,0.66,0.38,0.06
U01078,2024-06-20,2024-06,Product Hunt,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01079,2024-01-04,2024-01,Organic Search,Pro,A - Control (Old Onboarding),1,1,1,0,1,2.6,0.89,0.6,0.26
U01080,2024-07-03,2024-07,Referral,Free,B - Variant (AI Job Match),1,1,1,0,3,3.4,0.72,0.42,0.26
U01081,2024-07-28,2024-07,Product Hunt,Team,B - Variant (AI Job Match),1,1,1,0,3,2.7,0.77,0.32,0.11
U01082,2024-09-21,2024-09,Twitter/X,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01083,2024-03-25,2024-03,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01084,2024-03-18,2024-03,Twitter/X,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01085,2024-12-04,2024-12,Product Hunt,Team,A - Control (Old Onboarding),1,1,0,0,2,2.8,0.86,0.36,0.21
U01086,2024-06-09,2024-06,Twitter/X,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01087,2024-03-16,2024-03,Referral,Free,A - Control (Old Onboarding),1,1,0,0,2,2.5,0.61,0.4,0.07
U01088,2024-12-23,2024-12,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,0,4,3.6,0.77,0.39,0.13
U01089,2024-07-18,2024-07,Referral,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01090,2024-05-25,2024-05,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,7,2.0,0.76,0.31,0.27
U01091,2024-10-03,2024-10,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01092,2024-09-15,2024-09,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01093,2024-06-30,2024-06,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,1,5,4.3,0.88,0.21,0.18
U01094,2024-04-30,2024-04,Product Hunt,Team,B - Variant (AI Job Match),1,1,1,0,4,4.3,1.0,0.4,0.33
U01095,2024-06-28,2024-06,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,2,3.6,0.63,0.51,0.28
U01096,2024-02-23,2024-02,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,3,5.1,0.7,0.26,0.09
U01097,2024-07-29,2024-07,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,3,3.4,0.69,0.36,0.2
U01098,2024-10-28,2024-10,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,0,0,1,0.5,0.89,0.47,0.11
U01099,2024-12-18,2024-12,Twitter/X,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01100,2024-03-14,2024-03,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01101,2024-09-19,2024-09,Product Hunt,Free,A - Control (Old Onboarding),1,1,0,0,6,5.2,0.64,0.21,0.18
U01102,2024-07-08,2024-07,Twitter/X,Free,B - Variant (AI Job Match),1,1,1,0,6,2.9,0.77,0.27,0.06
U01103,2024-03-01,2024-03,LinkedIn Ad,Team,A - Control (Old Onboarding),1,1,1,0,3,1.9,0.9,0.4,0.1
U01104,2024-01-25,2024-01,Twitter/X,Free,A - Control (Old Onboarding),1,0,0,0,1,1.6,1.0,0.42,0.12
U01105,2024-01-02,2024-01,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,2,3.5,0.68,0.15,0.22
U01106,2024-06-21,2024-06,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,0,7,4.8,0.9,0.35,0.14
U01107,2024-08-18,2024-08,Referral,Free,B - Variant (AI Job Match),1,1,0,0,1,3.2,0.89,0.41,0.2
U01108,2024-07-17,2024-07,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01109,2024-08-14,2024-08,Referral,Free,B - Variant (AI Job Match),1,1,0,0,1,5.1,0.48,0.21,0.31
U01110,2024-12-28,2024-12,Organic Search,Free,B - Variant (AI Job Match),1,0,0,0,1,6.2,0.67,0.42,0.24
U01111,2024-10-04,2024-10,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,3,5.1,0.69,0.31,0.27
U01112,2024-03-02,2024-03,Referral,Free,B - Variant (AI Job Match),1,1,0,0,1,7.2,0.73,0.35,0.21
U01113,2024-10-23,2024-10,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,0,0,1,4.7,1.0,0.26,0.19
U01114,2024-01-12,2024-01,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,6,4.8,0.75,0.3,0.12
U01115,2024-10-04,2024-10,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,1,2.6,0.82,0.36,0.19
U01116,2024-03-27,2024-03,Organic Search,Team,A - Control (Old Onboarding),1,1,1,1,4,1.1,0.87,0.4,0.24
U01117,2024-06-14,2024-06,Organic Search,Team,B - Variant (AI Job Match),1,1,1,1,2,5.4,0.91,0.46,0.22
U01118,2024-09-17,2024-09,Referral,Free,A - Control (Old Onboarding),1,1,0,0,2,5.3,0.56,0.42,0.11
U01119,2024-09-04,2024-09,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,4.6,0.7,0.16,0.15
U01120,2024-02-21,2024-02,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,2,3.1,0.74,0.36,0.18
U01121,2024-04-14,2024-04,Product Hunt,Free,B - Variant (AI Job Match),1,1,0,0,1,2.7,0.69,0.52,0.27
U01122,2024-10-11,2024-10,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01123,2024-05-28,2024-05,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01124,2024-05-19,2024-05,LinkedIn Ad,Pro,A - Control (Old Onboarding),1,1,0,0,2,2.6,0.77,0.28,0.1
U01125,2024-09-18,2024-09,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,2,2.6,0.7,0.2,0.28
U01126,2024-03-12,2024-03,Referral,Team,B - Variant (AI Job Match),1,1,0,0,1,5.8,0.87,0.49,0.13
U01127,2024-12-15,2024-12,Twitter/X,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01128,2024-05-19,2024-05,Organic Search,Team,A - Control (Old Onboarding),1,1,1,0,5,5.1,0.72,0.54,0.23
U01129,2024-11-26,2024-11,Twitter/X,Free,A - Control (Old Onboarding),1,1,0,0,2,1.9,0.92,0.27,0.23
U01130,2024-12-22,2024-12,Referral,Pro,B - Variant (AI Job Match),1,1,1,1,4,1.6,1.0,0.26,0.14
U01131,2024-12-09,2024-12,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,0,2,4.8,0.86,0.28,0.25
U01132,2024-12-22,2024-12,Twitter/X,Free,A - Control (Old Onboarding),1,1,0,0,1,4.3,0.64,0.31,0.13
U01133,2024-05-23,2024-05,Referral,Pro,A - Control (Old Onboarding),1,1,0,0,3,2.1,0.94,0.42,0.25
U01134,2024-04-23,2024-04,Organic Search,Free,A - Control (Old Onboarding),1,0,0,0,1,3.6,0.77,0.27,0.15
U01135,2024-12-27,2024-12,Referral,Free,B - Variant (AI Job Match),1,1,1,0,6,3.1,0.71,0.46,0.15
U01136,2024-03-28,2024-03,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,1,5,4.2,0.77,0.46,0.17
U01137,2024-02-03,2024-02,Organic Search,Team,B - Variant (AI Job Match),1,1,1,0,2,4.7,0.94,0.31,0.15
U01138,2024-01-12,2024-01,Twitter/X,Free,B - Variant (AI Job Match),1,1,0,0,2,5.9,0.52,0.53,0.19
U01139,2024-08-06,2024-08,Referral,Team,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01140,2024-08-09,2024-08,Product Hunt,Free,A - Control (Old Onboarding),1,1,0,0,1,2.3,0.63,0.6,0.21
U01141,2024-01-23,2024-01,Product Hunt,Free,A - Control (Old Onboarding),1,1,1,1,4,1.4,0.79,0.59,0.17
U01142,2024-02-11,2024-02,Product Hunt,Pro,B - Variant (AI Job Match),1,1,0,0,1,5.3,0.79,0.41,0.16
U01143,2024-05-07,2024-05,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01144,2024-01-15,2024-01,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,1,1,3,6.0,1.0,0.23,0.1
U01145,2024-05-02,2024-05,Twitter/X,Pro,B - Variant (AI Job Match),1,1,1,0,1,6.1,0.79,0.45,0.19
U01146,2024-08-12,2024-08,Referral,Free,B - Variant (AI Job Match),1,1,1,1,2,6.4,0.83,0.3,0.09
U01147,2024-12-21,2024-12,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,2,4.1,0.82,0.51,0.16
U01148,2024-02-03,2024-02,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01149,2024-07-24,2024-07,Organic Search,Pro,A - Control (Old Onboarding),1,1,1,0,8,4.3,1.0,0.37,0.11
U01150,2024-08-07,2024-08,Product Hunt,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01151,2024-01-14,2024-01,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,1,0,4,3.7,0.78,0.36,0.22
U01152,2024-04-09,2024-04,Twitter/X,Free,B - Variant (AI Job Match),1,1,0,0,2,5.7,0.71,0.42,0.23
U01153,2024-04-05,2024-04,Organic Search,Pro,A - Control (Old Onboarding),1,1,0,0,4,2.6,1.0,0.25,0.17
U01154,2024-07-02,2024-07,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,1,5,4.9,0.84,0.36,0.2
U01155,2024-01-05,2024-01,LinkedIn Ad,Free,A - Control (Old Onboarding),1,0,0,0,2,2.3,0.69,0.41,0.18
U01156,2024-10-13,2024-10,Product Hunt,Free,A - Control (Old Onboarding),1,0,0,0,1,3.8,0.59,0.19,0.28
U01157,2024-02-05,2024-02,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01158,2024-11-03,2024-11,Referral,Pro,B - Variant (AI Job Match),1,1,1,1,3,3.8,0.63,0.45,0.11
U01159,2024-01-22,2024-01,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,1,0,2,4.4,1.0,0.44,0.09
U01160,2024-06-18,2024-06,Product Hunt,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01161,2024-01-04,2024-01,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,1,0,5,3.0,0.89,0.2,0.16
U01162,2024-07-03,2024-07,Organic Search,Free,A - Control (Old Onboarding),1,0,0,0,2,2.6,0.8,0.53,0.15
U01163,2024-03-30,2024-03,Organic Search,Free,A - Control (Old Onboarding),1,0,0,0,3,3.6,0.68,0.54,0.24
U01164,2024-02-21,2024-02,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01165,2024-02-26,2024-02,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,4,1.8,0.58,0.39,0.22
U01166,2024-11-15,2024-11,Product Hunt,Pro,A - Control (Old Onboarding),1,1,0,0,5,2.8,0.92,0.35,0.16
U01167,2024-04-08,2024-04,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,4,1.3,0.83,0.46,0.29
U01168,2024-11-11,2024-11,LinkedIn Ad,Pro,A - Control (Old Onboarding),1,1,0,0,1,3.2,0.86,0.13,0.29
U01169,2024-05-23,2024-05,Product Hunt,Pro,B - Variant (AI Job Match),1,1,1,0,1,4.3,0.76,0.31,0.25
U01170,2024-12-05,2024-12,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01171,2024-09-17,2024-09,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01172,2024-09-26,2024-09,Referral,Pro,A - Control (Old Onboarding),1,1,0,0,1,4.5,0.82,0.32,0.24
U01173,2024-10-25,2024-10,Referral,Free,B - Variant (AI Job Match),1,1,1,0,3,8.0,0.85,0.33,0.25
U01174,2024-07-12,2024-07,LinkedIn Ad,Team,A - Control (Old Onboarding),1,1,1,0,3,1.2,0.71,0.36,0.26
U01175,2024-06-29,2024-06,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,1,5.2,0.69,0.25,0.11
U01176,2024-09-11,2024-09,Organic Search,Free,A - Control (Old Onboarding),1,1,1,1,5,3.0,0.62,0.23,0.11
U01177,2024-09-13,2024-09,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01178,2024-02-20,2024-02,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,5,1.9,0.72,0.31,0.21
U01179,2024-12-15,2024-12,Product Hunt,Free,B - Variant (AI Job Match),1,1,0,0,1,3.0,0.74,0.3,0.19
U01180,2024-10-05,2024-10,Twitter/X,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01181,2024-07-25,2024-07,Twitter/X,Pro,B - Variant (AI Job Match),1,1,0,0,3,4.8,0.86,0.48,0.31
U01182,2024-03-17,2024-03,Product Hunt,Free,B - Variant (AI Job Match),1,1,0,0,1,4.0,0.7,0.36,0.2
U01183,2024-10-09,2024-10,Referral,Pro,A - Control (Old Onboarding),1,1,1,0,3,2.1,0.99,0.31,0.21
U01184,2024-12-23,2024-12,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,1,5.0,0.53,0.3,0.2
U01185,2024-06-05,2024-06,Twitter/X,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01186,2024-06-22,2024-06,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,4,5.8,0.81,0.28,0.24
U01187,2024-10-17,2024-10,Product Hunt,Team,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01188,2024-06-18,2024-06,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,1,0,4,4.0,0.66,0.34,0.19
U01189,2024-02-02,2024-02,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01190,2024-08-19,2024-08,Referral,Free,A - Control (Old Onboarding),1,1,0,0,2,1.4,0.74,0.44,0.17
U01191,2024-11-04,2024-11,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01192,2024-05-25,2024-05,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,2,7.4,0.52,0.27,0.17
U01193,2024-07-29,2024-07,LinkedIn Ad,Team,A - Control (Old Onboarding),1,1,1,0,4,3.9,0.71,0.33,0.19
U01194,2024-04-15,2024-04,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01195,2024-08-31,2024-08,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,3,7.1,0.54,0.36,0.12
U01196,2024-04-13,2024-04,Organic Search,Free,A - Control (Old Onboarding),1,0,0,0,1,2.7,0.69,0.35,0.19
U01197,2024-09-26,2024-09,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,2,2.5,0.54,0.46,0.17
U01198,2024-08-21,2024-08,Organic Search,Pro,B - Variant (AI Job Match),1,1,0,0,1,6.3,0.81,0.38,0.1
U01199,2024-07-31,2024-07,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,0,3,2.2,0.75,0.48,0.14
U01200,2024-07-20,2024-07,Referral,Free,B - Variant (AI Job Match),1,1,1,0,3,2.4,0.64,0.37,0.23
